ASIN,Model Number,Manufacturer Name,Product Title,Price,Overall Rating,Rating Count,Review Count,Bought L Month,Product Link,Product Description
B08KQK6WWZ,82C500QVSP,Lenovo,"Lenovo V15 15.6'' FHD Laptop, 12th Gen Intel Core i5-1235U, 16GB RAM, 512GB SSD, Intel Iris Xe Graphics, Windows 11, MS Office, 1YR On-site Warranty, Iron Grey",42990,3.2,7,4,,https://www.amazon.in/Lenovo-i5-1235U-Graphics-Windows-Warranty/dp/B08KQK6WWZ/ref=sr_1_227?dib=eyJ2IjoiMSJ9.5HE16Eib_LuEMF74Y7__Gz4B_qNUcu3qGfROOgol2nl_p4oMHRj69GqFSsffBFvUdz69o5z42eZvDzhw-YJJOs_tfLMErg5dGYMdESerRMHQjbGRa30Ar0DeuiQAHTha8SAIE6S_vY174mMlJZRN-GfjCsAG_Bmu4_nsghNOZVoXGoqYEFoNS59eaDB3a3IJLpX2e6N8-rt7nimGDbokWZuo0rPmbJMwtPfSdxO2X9k.oL9sm91uTuhGja0rqUuMW1Zyr3z_46bejjG51UF2SdA&dib_tag=se&keywords=laptop&qid=1752474002&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-227,
B08N5W4NNB,MGN63HN/A,Apple,"Apple MacBook Air Laptop: Apple M1 chip, 13.3-inch/33.74 cm Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Space Grey",54990,4.6,7004,1500,3K+,https://www.amazon.in/Apple-MacBook-Chip-13-inch-256GB/dp/B08N5W4NNB/ref=sr_1_7?dib=eyJ2IjoiMSJ9.OKpdahTSQpVP0UpNSa2FbaCRLjHrxZDiKhpsX_5VDtF9TB0I4A49ZE9ZRvLcPGX6PzCbCDTN7V3YpOEOwZTx0ICv2o3nwC_32XXRnKMScrIqSAk0qTCLjXqb257y-4it45AHq7CaPm03sXK5cFpPJYSgDvud-YvIumkxMar5TBnmS9nf2R6SNlhIqJiTNy1Om_ltitq4Pa_b1Lx-ba85dVGues3cScA2ksVTcb2eyVs.FI-UsmVsDPHFkv_euc8wlaEWPnzMPI-i86hTmqCJ7zU&dib_tag=se&keywords=laptop&qid=1752467372&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-7,Colour: Space Grey|Size: 256 GB
B09QQM3J65,14a-ca0505TU,HP,"HP Chromebook X360,Intel Celeron N4120,14-Inch (35.6 Cm),Hd,4Gb Lpddr4,64Gb Emmc,Intel Uhd Graphics,Thin&Light,Dual Speakers,Brightview Display (Chrome 64,White,1.49 Kg),Ca0505Tu,Chrome OS",24990,3.7,74,18,,https://www.amazon.in/HP-Chromebook-Micro-Edge-Touchscreen-14a-ca0505TU/dp/B09QQM3J65/ref=sr_1_78?dib=eyJ2IjoiMSJ9.Nc0tFlHW9FxjceVtzJ8PaC2hk27m45lJ5wVqHIKYUoS-u-ugNQ6EXSjSZmZeHZlAFy2dGLJZBM5bn0uQF8I-b6hmAOOqqEdO-0lOw9DLRb0zFmsDQ-5Ack22GV6txuEDhxt4ga1c2-C8EaRhLZ2DAhiyIJyTm2nq4WAmAPIYwr11HyKtcUNsdX5mC1vKwUBQ6det64F1C3sA3aoJdDKUxR-M9MbF-vEVfU1yDcwa5D8.QQDkF4c8w6AVMKA4RcD7iFNATx4Y30ajEwVfam73jPY&dib_tag=se&keywords=laptop&qid=1752469802&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-78,
B09RZRF1PJ,eq2144AU,HP,"HP 15s, AMD Ryzen 5 5500U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6''/39.6 cm, Win 11, Office 21, Silver, 1.69 kg, eq2144AU, AMD Radeon Graphics, HD Camera, Dual Speakers Laptop",35990,4.0,1128,234,200+,https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_30?dib=eyJ2IjoiMSJ9.Z9TFi56zTajnQl04YKEdmlbWn3ZPo-FgZeLv_WsPntrceSzg3bdYFqgdkiKEg5JcqGFHCcOtMgPoji9HlT2plQdW7EcWFDmi451x-bN4pE_Jx-hs0HGoVztaL0_bV5HrNC8vO5rfg9YNrEM3FDKleo2eQqaIu-plUgdAV1AsjgdxNvlGig4ZXpHPRX3Tp_irIi7MEOQntbL2rxFq5_3NfiDK_c0_Z6OJ1zVW-6ElADc.N7ywBX-IkA6sMJCua9RACs6vbCAtjicNKUWI5hpZndU&dib_tag=se&keywords=laptop&qid=1752468099&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-30,Size: Ryzen 5 – 5500U + Win11+15.6 inch
B0B46B848V,XPS 9720,Dell,"Dell XPS 9720 Laptop,Intel i9-12900HK, 32GB DDR4 & 1TB SSD,Win 11 + MSO'21, NVIDIA RTX 3060 (6GB GDDR6),17.0"" (43.9Cms) UHD+ AR Infinity Edge Touch 500 nits,15 Month McAfee, Platinum Silver, 2.42Kgs",331360,2.9,3,3,,https://www.amazon.in/Dell-i9-12900HK-InfinityEdge-Platinum-D560069WIN9S/dp/B0B46B848V/ref=sr_1_216?dib=eyJ2IjoiMSJ9.5HE16Eib_LuEMF74Y7__Gz4B_qNUcu3qGfROOgol2nl_p4oMHRj69GqFSsffBFvUdz69o5z42eZvDzhw-YJJOs_tfLMErg5dGYMdESerRMHQjbGRa30Ar0DeuiQAHTha8SAIE6S_vY174mMlJZRN-GfjCsAG_Bmu4_nsghNOZVoXGoqYEFoNS59eaDB3a3IJLpX2e6N8-rt7nimGDbokWZuo0rPmbJMwtPfSdxO2X9k.oL9sm91uTuhGja0rqUuMW1Zyr3z_46bejjG51UF2SdA&dib_tag=se&keywords=laptop&qid=1752474002&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-216,
B0B4JPC8GT,82RK00VTIN,Lenovo,"Lenovo IdeaPad Slim 3, Intel Core i3, 12th Gen, 8GB RAM, 512GB SSD, FHD, 15.6""/39.62cm, Windows 11, Office Home 2024, Arctic Grey, 1.63Kg, 82RK01ABIN, Intel UHD Graphics, 1Yr ADP Free Laptop",34990,4.0,535,138,400+,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82RK006DIN/dp/B0B4JPC8GT/ref=sr_1_68?dib=eyJ2IjoiMSJ9.Nc0tFlHW9FxjceVtzJ8PaC2hk27m45lJ5wVqHIKYUoS-u-ugNQ6EXSjSZmZeHZlAFy2dGLJZBM5bn0uQF8I-b6hmAOOqqEdO-0lOw9DLRb0zFmsDQ-5Ack22GV6txuEDhxt4ga1c2-C8EaRhLZ2DAhiyIJyTm2nq4WAmAPIYwr11HyKtcUNsdX5mC1vKwUBQ6det64F1C3sA3aoJdDKUxR-M9MbF-vEVfU1yDcwa5D8.QQDkF4c8w6AVMKA4RcD7iFNATx4Y30ajEwVfam73jPY&dib_tag=se&keywords=laptop&qid=1752469802&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-68,"Colour: i3-12th Gen | 15"""
B0B6F6HN37,15s- fq5112TU,HP,"HP 15s, 12th Gen Intel Core i5 16GB RAM/512GB SSD 15.6-inch(39.6 cm) Micro-Edge Anti-Glare FHD Laptop/Win 11/Intel Iris Xe Graphics/Dual Speakers/Alexa/Backlit KB/MSO/Fast Charge, 15s- fq5112TU",50475,4.0,1495,370,50+,https://www.amazon.in/HP-Micro-Edge-Anti-Glare-15s-fq5112TU/dp/B0B6F6HN37/ref=sr_1_161_mod_primary_new?dib=eyJ2IjoiMSJ9.rktwdNeRNfGeZv66RZd18IZnUlsbX6oFtvP6qFnQYEMbnBtcSe9ci0rw111LXk75Algh2eKNKCrY2_K0pgd_krZWi6ZWddsWZAYNyB-RebCsrWtBbG6DIDcpB2ZU1NSuRzvD4VIFR6WhvYYVsVPvgYkbHr4_RT0wYYIjftF2qVNf3pmuKcueoV5Np6LOXWGf7s4JxdJWe33mFA3H8mRcjek9PeKcs_ARcBmXakcamSA.X4_ng4xUzssJT0Wd_L0NM7Pyy5KSLmjRKeMydbAXu4w&dib_tag=se&keywords=laptop&qid=1752472188&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-161,Style Name: Ci3-12th Gen
B0BDM5ZZ86,i5-1235U,Lenovo,"Lenovo ThinkPad E14 Intel Core i5 12th Gen 14"" FHD Thin and Light Laptop (16GB RAM/1TB SSD/Windows 11 Home/Office 2021/FPR/Backlit Keyboard/Black/1.59 kg), 21E3S04U00",78000,4.2,86,21,,https://www.amazon.in/Lenovo-ThinkPad-Windows-Keyboard-21E3S04U00/dp/B0BDM5ZZ86/ref=sr_1_201?dib=eyJ2IjoiMSJ9.exAqQfRx7GOAHhLW-TECVrWLSv7sPqkF66EAX0GBjKO1TO0zjT26C00eWd8uWrHrnOHmfeTcS0LXqXML26FBxgJ9N4wZyNdG8ikXkdZE3k9oT-8tVnbjpRumEtP5pS56MhJrRykxHA79oni9Q5f-ElWQ04hJAF9YLTF3QYnAmhWU8f18VaNzvBb13ys2WhkgERu_iQhiKnT60e0QLfoxOdR8W8paO3IeybbRsp6r2W8.bhUywZ4saPtCFH6ElthNGSkfbvr8jGdclEVdI2dtmws&dib_tag=se&keywords=laptop&qid=1752473572&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-201,Style Name: 12th Gen | 14Inch | 16GB RAM | 1TB SSD
B0BQJ7WR2R,Vostro 3520,Dell,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4 + 512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Win 11 + MSO'21/15 Month McAfee/Carbon Black/Spill Resistant KB/1.69kg",44990,3.7,575,173,200+,https://www.amazon.in/Dell-15-Processor-Antivirus-Spill-Resistant/dp/B0BQJ7WR2R/ref=sr_1_120?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-120,Colour: Carbon
B0BQJ9HZPP,Inspiron 15,Dell,"Dell Inspiron 15-3530 Laptop - 15.6 inch FHD, 13th Gen Intel Core i3-1305U, 8GB RAM, 512GB SSD, Win 11 + Office H&S 2021, Standard Keyboard, Platinum Silver, 1 Year Onsite Hardware Service, 1.62 Kg",34990,3.8,817,230,100+,https://www.amazon.in/Dell-Vostro-15-3520-Laptop/dp/B0BQJ9HZPP/ref=sr_1_56?dib=eyJ2IjoiMSJ9.JykSzEcWMAxQd-r54cVSPqXJvdluj0UsvPn0lH9rd3F-Ql9hy3ckKPEeXrPZCvNeZKEMmDrU-U8-wgSmhM58IEvS_J6ieMTm4R7vcSlIrsYNklhJ3N6LNHomNmp8BqZtSJTort53z9cbTjKNGe1IzQ77kW5jmG2Y7wso7nrk8SuzOjYUHLM-kEqY37_SkuSoK9BEg5k5BaVtfOzVeK_5vZH2JkvmFf3UPuPEXVtG7bY.0DD-H76h_eZ_aNS5kW4Iy9AoHNT7RgbfkoxnzU5_oZ8&dib_tag=se&keywords=laptop&qid=1752469299&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-56,Colour: Platinum Silver
B0BSHVCXN9,MNWA3HN/A,Apple,"Apple 2023 MacBook Pro Laptop with Apple M2 Max chip with 12‑core CPU and 38‑core GPU: 33.74 cm (16.2-inch), 32GB Unified Memory, 1TB SSD Storage. Works with iPhone/iPad; Space Grey",329990,3.7,9,7,,https://www.amazon.in/Apple-MacBook-Laptop-12%E2%80%91core-38%E2%80%91core/dp/B0BSHVCXN9/ref=sr_1_191?dib=eyJ2IjoiMSJ9.WtpsWxwMq7xJR7BSFSkndcMi6ORzbolWY3fmWDKWQpwgrUhVLExjz3pYW0eXwoD44KRXi8qcDFZBl--P-7JXefrCGUHBzgFnVE39lWbpDhvpf5LI_2gKhJZmlKQwOFeSAoA2vYjgphnXqlb4__HtV-4U-kh9DL8R_rCmJhL9u4G4AQ1j9U2xpp_iYImKKThplk5Ln6FtMF2age-asr8nqbUIolcsqeg9dSlbi-n8SzM.gskHHY5avOofeUWxjvhIsEUS_K2nviuRTrskzBFO9Wk&dib_tag=se&keywords=laptop&qid=1752473092&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-191,
B0BTW1Y5NP,B13UCXK-256IN,MSI,"MSI Katana 17, Intel 13th Gen. i7-13620H, 44CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX2050, 4GB GDDR6/Black/2.6Kg), B13UCXK-256IN",67185,4.1,37,19,,https://www.amazon.in/MSI-i7-13620H-Windows-GeForce-B13UCXK-256IN/dp/B0BTW1Y5NP/ref=sr_1_148?dib=eyJ2IjoiMSJ9.b1slRx9f0ceghQdpKfWJH0OiM48tYQL7JN-itoiQMdQEOsdKIfj5IiJvQ5aLDeAn9Lg2ytcIh0cKmQ7QPAaSKn9exby_fQS55oUUhSPpX-rvWtC9vr0vETsm5NWhDJ7gnLtl7bO7k8SRbH4bju4nRydKUd-vqIuDbpnM5GvBAfYx3XCiqLn4Vx7YCoCJjZ7BAWkouy98-Oq06iTvlG1PCbbJVVWq9Y0dua6PJzl71CE.Uk1efKJ2e7ZFPgLD4jaGdb7JGo_YHLP5Fb_OTwtQ0Pc&dib_tag=se&keywords=laptop&qid=1752471753&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-148,Style Name: Nvidia GeForce RTX3050
B0BV1GBXKP,426230,MSI,"MSI Katana A17 AI, AMD 8th Gen. Ryzen 9 8945HS,Built-in AI, 44CM Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4050, 6GB GDDR6/Black/2.6Kg), B8VE-884IN",93990,4.4,47,23,,https://www.amazon.in/MSI-Windows-GeForce-RTX4050-B8VE-884IN/dp/B0BV1GBXKP/ref=sr_1_115?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-115,Style Name: Nvidia GeForce RTX4050 + Ryzen 9
B0BV8SHNV7,21DJA049IH,Lenovo,"Lenovo ThinkBook 15 Intel 12th Gen Core i5 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/1TB SSD/Win 11 Home/Office 2021/Backlit Keyboard/Mineral Grey/1.7 Kg), 21DJA0D9IH",54990,3.4,7,3,,https://www.amazon.in/Lenovo-ThinkBook-39-62cm-Antiglare-21DJA0D9IH/dp/B0BV8SHNV7/ref=sr_1_258?dib=eyJ2IjoiMSJ9.D1u0-rFXOwvNuLGJls1Vm9F_0hUsJLdubBaLlIeyAk8dvfS7h5xhL6YscPnnHM3LsS__6KmRWWFEoQ4MrJlVCAoOog98qLB1u8UOJ8DJ1NOCPRXjzP1PppWqy_90NErMOfQPbwQ3wjpzPxsfqj1ukIiBAR4GawPct0ymM9KTe6e3eQmRH8RmvG67_YeI7k0jKx1e5H-FYHz107PqWub0QTJ5u5J7ENH2zWH2vWtZGPQ.rchqLc7NiyHEleeeO7o4OffcL3kow7M7bBrYkTq2WTc&dib_tag=se&keywords=laptop&qid=1752474923&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-258,
B0BVWDXBWX,500193016,MSI,"MSI Prestige 14 AI Evo, Intel 1st Gen. Ultra 5 125H,Built-in AI, 36CM FHD+ 144Hz Laptop(16GB/1TB NVMe SSD/Windows 11 Home/Intel Arc/Stellar Gray/1.7Kg), C1MG-050IN",69990,4.5,2,1,,https://www.amazon.in/MSI-Prestige-Windows-Stellar-C1MG-050IN/dp/B0BVWDXBWX/ref=sr_1_238?dib=eyJ2IjoiMSJ9.ZzviYE7WbLKtRuLfnuIWEzoDqwoBUd0cxaN0-83nny_rfzCdhGxBCffwyM3V0rWolj9fEoue5nVbDA0uh164DRHhLC39a9YAc9MrAh46I_ngOQLHm5clJrZQ4DK3xUdvAiKp1SEtc0nykCHQ43R_nACVusNLu-s7Zb4a8YoHT1ZalTwR6eOypNhDDahdKzIG5c1jl1flbsLDN_SECn--3jA5C__yPq5-9PhSVlu8rc4.7tRZLEXsd_VMgXHce3dsME4Rt3GuZ24cGiXmli26Pxc&dib_tag=se&keywords=laptop&qid=1752474505&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-238,
B0BWK3TS1C,Stealth 17,MSI,"MSI Stealth 17 Studio, Intel 13th Gen. i9-13900H, 43CM FHD 144Hz Mini LED, HDR 1000 Gaming Laptop (64GB/2TB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX4080, 12GB GDDR6/Core Black/3.3Kg), A13VH-055IN",326611,2.8,7,7,,https://www.amazon.in/MSI-Stealth-i9-13900H-Windows-A13VH-055IN/dp/B0BWK3TS1C/ref=sr_1_46?dib=eyJ2IjoiMSJ9.EqACQTI8YCAJ_akaMKyz37u2213R7tIxH69xFzQP3dabHcKz6pC628aaZV_jR7qcdd66bGwF5e5bsRlBWY9-0lhUtqETRjhdd6ie7P5AVHyI7_jht-az06G2zRGbvZXErORnEBWh0Lb3mwiqKYy-bktvqDPHyVKUoTHVndilpkJEbzsR-qLmS_zAI_qmYvpa0IYR2rcwkxFWqWkLDcjKwNoNh7WS8IctPH0iG3k-cA4.OxbLrnNVe_KmFdhDYNWQ6sC9bMOA76Y4TCOv_-SHYTc&dib_tag=se&keywords=laptop&qid=1752468752&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-46,
B0C28FKJXG,Lenovo V15 G2 Ijl,Lenovo,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/Windows 11 Home/Black/1Y Onsite/1.7 kg), 82QYA00MIN",21890,3.9,522,135,400+,https://www.amazon.in/Lenovo-Celeron-1920x1080-Antiglare-82QYA00MIN/dp/B0C28FKJXG/ref=sr_1_36?dib=eyJ2IjoiMSJ9.Z9TFi56zTajnQl04YKEdmlbWn3ZPo-FgZeLv_WsPntrceSzg3bdYFqgdkiKEg5JcqGFHCcOtMgPoji9HlT2plQdW7EcWFDmi451x-bN4pE_Jx-hs0HGoVztaL0_bV5HrNC8vO5rfg9YNrEM3FDKleo2eQqaIu-plUgdAV1AsjgdxNvlGig4ZXpHPRX3Tp_irIi7MEOQntbL2rxFq5_3NfiDK_c0_Z6OJ1zVW-6ElADc.N7ywBX-IkA6sMJCua9RACs6vbCAtjicNKUWI5hpZndU&dib_tag=se&keywords=laptop&qid=1752468099&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-36,Pattern Name: Laptop
B0C28GQ3YL,82QYA00HIN,Lenovo,"Lenovo V15 Intel Celeron N4500 15.6"" (39.62 cm) FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop (8GB RAM/256GB SSD/DOS/Black/1Y Onsite/1.7 kg), 82QYA00HIN",21890,3.4,47,18,,https://www.amazon.in/Lenovo-Celeron-1920x1080-Antiglare-82QYA00HIN/dp/B0C28GQ3YL/ref=sr_1_224_mod_primary_new?dib=eyJ2IjoiMSJ9.5HE16Eib_LuEMF74Y7__Gz4B_qNUcu3qGfROOgol2nl_p4oMHRj69GqFSsffBFvUdz69o5z42eZvDzhw-YJJOs_tfLMErg5dGYMdESerRMHQjbGRa30Ar0DeuiQAHTha8SAIE6S_vY174mMlJZRN-GfjCsAG_Bmu4_nsghNOZVoXGoqYEFoNS59eaDB3a3IJLpX2e6N8-rt7nimGDbokWZuo0rPmbJMwtPfSdxO2X9k.oL9sm91uTuhGja0rqUuMW1Zyr3z_46bejjG51UF2SdA&dib_tag=se&keywords=laptop&qid=1752474002&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-224,
B0C2HVSHX6,Inspiron 5430,Dell,"Dell Inspiron 5430, Intel Core i5-1335U, 13th Gen, 8GB RAM, 512GB SSD, FHD+ Comfort View, 14""/35.56cm, Windows 11, MS Office 21, Platinum Silver, 1.59KG, Backlit KB, Thunderbolt 4.0 Port Laptop",56990,4.0,110,31,,https://www.amazon.in/Dell-Inspiron-i5-1335U-Processor-Thunderbolt/dp/B0C2HVSHX6/ref=sr_1_243?dib=eyJ2IjoiMSJ9.ZzviYE7WbLKtRuLfnuIWEzoDqwoBUd0cxaN0-83nny_rfzCdhGxBCffwyM3V0rWolj9fEoue5nVbDA0uh164DRHhLC39a9YAc9MrAh46I_ngOQLHm5clJrZQ4DK3xUdvAiKp1SEtc0nykCHQ43R_nACVusNLu-s7Zb4a8YoHT1ZalTwR6eOypNhDDahdKzIG5c1jl1flbsLDN_SECn--3jA5C__yPq5-9PhSVlu8rc4.7tRZLEXsd_VMgXHce3dsME4Rt3GuZ24cGiXmli26Pxc&dib_tag=se&keywords=laptop&qid=1752474505&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-243,Style Name: 16Gb & 1TB
B0C3RF3HT3,15-fd0006TU,HP,"HP 15, 13th Gen Intel Core i3-1315U (8GB DDR4, 512GB SSD) FHD Anti-Glare Micro-Edge, 15.6""/39.6cm, Windows 11, MS Office 21, Grey, 1.59kg, fd0006TU, Intel UHD Graphics, 1080p FHD Camera Laptop",35690,3.8,235,90,500+,https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-15-6-inch/dp/B0C3RF3HT3/ref=sr_1_95?dib=eyJ2IjoiMSJ9.ak8nenW8QLGz0L_pYqLwHVhmBIJaJHV8mF8SM9gwlwsztmxR_MQONuI_4JIjNg0pYCbEjSoIJTywnnttS26nHbCVKRQzWFNomMHNo2DpY1NXr8qY9TmNyezLMpY7wK-kC2UyzKp8iLa7r02DIh_JvpuVImz0J9v3DMEZUJC1r9VGbshP8Gu58_LcnFBxs_iCv_pYBZnwKe2Ziahnvh-vJvs4ZbCmDfS2nad9b1d8Lh8.2eX_Z8ZK_HprbCvCK8mmmrev5n6l-E4v1D3isVgPL9A&dib_tag=se&keywords=laptop&qid=1752470369&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-95,Size: 8GB Ram
B0C4Z7D2V9,Alienware x16,Dell,"Dell Alienware x16 Gaming Laptop, Intel Core i9 13900HK Processor/32GB/2TB SSD/NVIDIA RTX 4090 16GB GDDR6/ 16""(40.64cm) QHD+ 240Hz, 3ms, DCI-P3 100%/Win 11+MSO'21+McAfee 15 Month/Lunar Silver/2.72kg",336136,3.1,12,12,,https://www.amazon.in/Dell-Alienware-x16-13900HK-Processor/dp/B0C4Z7D2V9/ref=sr_1_119?dib=eyJ2IjoiMSJ9.A3d9HkEoCwqTthMN_C5sdGpZoJExqtqQo_83FfhbaSC4RdPYyxKF1O2Uf7y8CD9qw4GcvY7S-lsR3lHoTegGYLbHupgb3VWmtxcUMyx2I70D4czk7mSNxvx97q_8IlW45JT9LqC5ksSryUj3xfFhHhyd8ewEwqbGnCvrJ8NDkzE-O_j2nhjYtqnfTHAG0WsV-qGpo1rD6nBW0V-KOksjb_UcDGTdsP5Cnuqye7C7J6U.VC0SdowM1UlIyC5P9yydVHfELMvL9fbgJgl6_z4jaC4&dib_tag=se&keywords=laptop&qid=1752471256&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-119,
B0C4ZM63RP,Inspiron 3530,Dell,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg",33990,4.0,171,48,500+,https://www.amazon.in/Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.OKpdahTSQpVP0UpNSa2FbaCRLjHrxZDiKhpsX_5VDtF9TB0I4A49ZE9ZRvLcPGX6PzCbCDTN7V3YpOEOwZTx0ICv2o3nwC_32XXRnKMScrIqSAk0qTCLjXqb257y-4it45AHq7CaPm03sXK5cFpPJYSgDvud-YvIumkxMar5TBnmS9nf2R6SNlhIqJiTNy1Om_ltitq4Pa_b1Lx-ba85dVGues3cScA2ksVTcb2eyVs.FI-UsmVsDPHFkv_euc8wlaEWPnzMPI-i86hTmqCJ7zU&dib_tag=se&keywords=laptop&qid=1752467372&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-19,Colour: Black
B0C66685GZ,lenovo v14,Lenovo,"Lenovo V14 Intel Core i3 12th Gen 14"" (35.56 cm) FHD (1920x1080) Antiglare 250 nits Thin and Light Laptop (8GB RAM/512GB SSD/DOS/Iron Grey/1.43 kg)",28490,3.6,40,14,,https://www.amazon.in/Lenovo-1920x1080-Antiglare-Laptop-82TSA01KIH/dp/B0C66685GZ/ref=sr_1_70?dib=eyJ2IjoiMSJ9.Nc0tFlHW9FxjceVtzJ8PaC2hk27m45lJ5wVqHIKYUoS-u-ugNQ6EXSjSZmZeHZlAFy2dGLJZBM5bn0uQF8I-b6hmAOOqqEdO-0lOw9DLRb0zFmsDQ-5Ack22GV6txuEDhxt4ga1c2-C8EaRhLZ2DAhiyIJyTm2nq4WAmAPIYwr11HyKtcUNsdX5mC1vKwUBQ6det64F1C3sA3aoJdDKUxR-M9MbF-vEVfU1yDcwa5D8.QQDkF4c8w6AVMKA4RcD7iFNATx4Y30ajEwVfam73jPY&dib_tag=se&keywords=laptop&qid=1752469802&refinements=p_123%3A110955%7C241862%7C308445%7C378555%7C391242&rnid=91049095031&sr=8-70,
